sample,Otu000001,Otu000002,Otu000003,Otu000004,Otu000005,Otu000006,Otu000007,Otu000009,Otu000010,Otu000011,Otu000012,Otu000014,Otu000015,Otu000016,Otu000017,Otu000018,Otu000019,Otu000021,Otu000024,Otu000025,Otu000026,Otu000028,Otu000030,Otu000031,Otu000032,Otu000033,Otu000034,Otu000035,Otu000037,Otu000038,Otu000039,Otu000040,Otu000042,Otu000043,Otu000044,Otu000045,Otu000046,Otu000047,Otu000049,Otu000051,Otu000053,Otu000054,Otu000056,Otu000057,Otu000058,Otu000059,Otu000060,Otu000062,Otu000063,Otu000064,Otu000065,Otu000066,Otu000070,Otu000071,Otu000072,Otu000073,Otu000075,Otu000076,Otu000077,Otu000080,Otu000082,Otu000083,Otu000084,Otu000085,Otu000086,Otu000088,Otu000090,Otu000091,Otu000092,Otu000093,Otu000094,Otu000095,Otu000097,Otu000098,Otu000100,Otu000101,Otu000102,Otu000103,Otu000106,Otu000107,Otu000109,Otu000113,Otu000115,Otu000117,Otu000118,Otu000126,Otu000127,Otu000129,Otu000130,Otu000132,Otu000135,Otu000138,Otu000139,Otu000142,Otu000143,Otu000146,Otu000152,Otu000154,Otu000155,Otu000156,Otu000157,Otu000163,Otu000164,Otu000165,Otu000167,Otu000169,Otu000172,Otu000174,Otu000176,Otu000178,Otu000186,Otu000188,Otu000190,Otu000191,Otu000193,Otu000196,Otu000200,Otu000204,Otu000205,Otu000206,Otu000212,Otu000214,Otu000226,Otu000227,Otu000232,Otu000233,Otu000234,Otu000235,Otu000236,Otu000237,Otu000238,Otu000239,Otu000241,Otu000245,Otu000252,Otu000255,Otu000263,Otu000272,Otu000274,Otu000280,Otu000281,Otu000286,Otu000291,Otu000294,Otu000299,Otu000300,Otu000307,Otu000310,Otu000318,Otu000323,Otu000325,Otu000326,Otu000331,Otu000332,Otu000335,Otu000336,Otu000340,Otu000341,Otu000351,Otu000366,Otu000369,Otu000370,Otu000371,Otu000374,Otu000375,Otu000384,Otu000389,Otu000390,Otu000395,Otu000405,Otu000414,Otu000417,Otu000418,Otu000428,Otu000432,Otu000434,Otu000436,Otu000446,Otu000453,Otu000470,Otu000483,Otu000493,Otu000498,Otu000518,Otu000567,Otu000569,Otu000612,Otu000628,Otu000643,Otu000740,Otu000774
DD114,9.564439434207147,0,6.6001688675480015,6.32730322372709,8.052340054398082,0,0,8.033829172685879,2.8046101598351814,7.786826803058915,5.876722349740861,8.054085255185976,0,5.972031165039899,0,7.531273122584684,7.681213195423826,4.83788422214695,7.900806071340767,0,6.1853340108262245,3.3130912214399624,0,6.8756491603116965,5.257702394982856,0,2.4036773920034538,0,6.0780894950897135,1.7340027864664223,4.100496908816745,4.535655484067546,5.069662543835327,6.127178613800153,5.3132693940238624,6.451600237652195,0,0,5.876722349740861,0,5.339936380912636,0,1.1214076480669848,4.267473075124802,7.322728519408958,4.698142526573025,3.0906912864222464,5.771363678282067,6.277041726584929,0,0,5.120089608319824,0,5.1523482395193945,0,4.305199120999891,0,0,5.682020476977913,4.722831138526797,0,0,0,2.8046101598351814,3.4081716309656875,2.1222393914870357,3.7822873915603035,0,0,1.7340027864664223,2.1222393914870357,5.853375361570111,0,0,4.722831138526797,4.746924971770064,2.4036773920034538,3.0906912864222464,3.5749147007822586,0,0,0,0,0,5.497833181168942,4.305199120999891,0,4.475045673583391,0,0,1.1214076480669848,0,1.1214076480669848,0,4.100496908816745,1.7340027864664223,0,3.0906912864222464,2.1222393914870357,1.1214076480669848,4.376633823894528,0,4.443305478421996,0,4.505809590147943,0,5.168095558583755,3.64891460277087,0,0,0,1.1214076480669848,0,4.505809590147943,3.4081716309656875,4.267473075124802,7.263009340029183,0,2.8046101598351814,0,4.880438713633629,0,1.1214076480669848,2.1222393914870357,0,1.1214076480669848,3.64891460277087,4.305199120999891,0,0,3.4081716309656875,0,0,0,3.3130912214399624,2.6238909979430014,0,0,2.1222393914870357,2.1222393914870357,1.1214076480669848,1.7340027864664223,0,0,2.4036773920034538,0,2.1222393914870357,1.1214076480669848,3.3130912214399624,2.6238909979430014,0,1.1214076480669848,1.7340027864664223,0,0,1.7340027864664223,2.8046101598351814,1.1214076480669848,0,2.9577909198829184,2.6238909979430014,0,1.1214076480669848,0,0,2.1222393914870357,0,0,1.7340027864664223,0,0,0,3.495008142789318,0,0,1.7340027864664223,0,0,1.1214076480669848,1.1214076480669848,3.2080410023671915,0,2.4036773920034538,2.9577909198829184,1.7340027864664223,0,0,2.6238909979430014,1.7340027864664223,2.1222393914870357,0
DD115,7.733542853486945,0,6.667557217103255,0,5.805341158518299,0,0,6.792720002030864,7.514853757722882,5.590936142873253,6.397012587499398,5.19629868550324,3.554857752634959,0,3.554857752634959,0,5.9366750656698715,0,4.065160432008395,5.694117782708489,6.066351295810914,1.790522474351231,5.19629868550324,3.7087917501757897,4.470461951648653,0,6.010782077152228,4.327404481291509,4.595596104467075,6.2509209114835365,0,0,5.258815438993656,0,3.1504116618899665,5.020420943985622,0,0,5.399887385981845,5.590936142873253,0,4.247392025078863,0,3.7087917501757897,5.769623747442482,5.7876419081894985,3.1504116618899665,0,0,0,2.8641510072110616,5.694117782708489,4.652743507937847,5.058158103501002,6.010782077152228,3.1504116618899665,5.769623747442482,6.273143886558093,4.327404481291509,4.652743507937847,0,4.940385802400896,1.790522474351231,4.470461951648653,0,3.554857752634959,0,0,0,0,0,4.247392025078863,0,0,1.790522474351231,2.8641510072110616,5.129611685433799,2.462714098822616,0,5.805341158518299,0,0,3.842182432279319,3.7087917501757897,0,3.842182432279319,3.7087917501757897,3.372895245038972,1.790522474351231,1.790522474351231,0,3.842182432279319,2.8641510072110616,0,0,2.462714098822616,0,0,1.790522474351231,2.8641510072110616,0,0,0,0,0,0,0,3.372895245038972,4.595596104467075,0,0,2.462714098822616,4.758086749166503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.790522474351231,0,0,0,0,0,0,3.1504116618899665,0,2.462714098822616,0,0,1.790522474351231,0,0,0,0,1.790522474351231,0,2.8641510072110616,0,0,0,0,0,5.546485674900117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.790522474351231,0,0,0,0,0,0,0,0,0,0,0,2.462714098822616,0,0,0,0,0
DD116,9.734754231148797,0,7.974354277866449,6.177012395843119,7.401772029775081,0,0,7.470929448675836,0,5.852240143391541,6.857471210304114,6.257700664426247,0,6.68615317874649,0,4.616858109525646,6.882682575275536,5.329733700875322,0,0,2.503214161756112,7.2472098774772595,3.4782789549112016,5.660576581421584,5.035513038182641,0,5.886528669621322,0,3.9631951005461685,7.659376497089271,0,0,4.616858109525646,5.972602059169778,0,5.972602059169778,3.5958622410131045,0,4.342492689732328,4.533494226539412,3.345038699361306,6.665744372012043,0,5.475439577005835,0,6.7869575934565525,4.442545475256747,0,4.037253345298631,0,0,4.863680124431497,5.035513038182641,4.656071453249652,3.345038699361306,4.7301669841454395,5.525034861573201,0,4.342492689732328,2.503214161756112,5.572286313879678,3.7010798035595904,3.883215053161265,6.303162719557475,3.7010798035595904,3.345038699361306,3.5958622410131045,0,5.309932022047134,0,2.503214161756112,4.442545475256747,3.0097563161430108,3.0097563161430108,3.9631951005461685,4.799149818321939,5.182105766114776,3.796284174770143,0,0,4.576044424483699,0,3.0097563161430108,2.503214161756112,5.74170031191729,4.231309175028857,0,5.941186283817658,5.111492983392181,4.894448224138965,0,3.19133608959515,0,4.342492689732328,4.231309175028857,1.45401404165526,0,3.0097563161430108,2.105960527374305,0,1.45401404165526,4.489053193159908,0,0,3.19133608959515,0,0,3.7010798035595904,3.0097563161430108,3.5958622410131045,3.345038699361306,0,0,0,3.4782789549112016,0,0,3.0097563161430108,3.5958622410131045,0,0,0,0,0,0,0,4.037253345298631,3.4782789549112016,0,1.45401404165526,1.45401404165526,0,0,0,3.0097563161430108,0,0,0,0,3.19133608959515,3.0097563161430108,2.105960527374305,0,2.105960527374305,1.45401404165526,0,0,0,2.503214161756112,0,0,0,2.503214161756112,2.105960527374305,0,0,0,0,0,1.45401404165526,0,0,0,3.0097563161430108,2.105960527374305,0,1.45401404165526,3.0097563161430108,1.45401404165526,3.7010798035595904,1.45401404165526,0,3.5958622410131045,2.105960527374305,1.45401404165526,0,2.105960527374305,4.1707117737107335,0,0,0,0,0,3.0097563161430108,1.45401404165526,1.45401404165526,1.45401404165526,0,0,3.0097563161430108,0
DD118,9.428570462190892,0,7.870114602620817,7.720392025250323,8.142893208214739,0,0,0,3.3475891721628552,7.169047035639366,7.569862190329053,6.922266855816579,0,7.240025926620807,1.677161234558251,6.226574837193644,5.868445191844704,7.440696451997223,5.182594288183088,4.5861463157573175,5.6119087191137025,2.0633366428693614,5.838813882272194,1.677161234558251,4.612116543880088,0,6.1246107939818035,7.436140638613965,4.167572060822011,4.7986717854611,3.434403180593159,5.122879050881254,6.625211834423369,0,4.840339051737498,5.719151671845769,0,0,5.76874759550204,6.174207282898727,5.481073111898237,6.24176488582479,0,6.10751652717776,1.0728663085565417,5.800495693519514,5.075629685260918,0,1.0728663085565417,0,6.295567205319175,4.382599560281659,6.157946905376108,4.89975547139837,0,4.732723392877183,3.3475891721628552,0,5.648949037380731,6.550577136305893,5.470262574924481,4.8803395823781965,3.7216305393241154,0,2.7443574590650224,1.0728663085565417,0,3.3475891721628552,4.2808520940433405,0,3.3475891721628552,4.991553714818983,0,4.4749465566154,3.1475279608406073,4.662117578422862,4.414338657928053,4.2808520940433405,0,0,0,2.7443574590650224,4.039808563528686,5.196982131791834,3.8392907681539947,5.5231831961652835,4.777168564677688,2.0633366428693614,0,5.391128293949237,2.563842116638037,2.563842116638037,0,3.9933187434161037,2.563842116638037,3.7216305393241154,3.8392907681539947,0,0,0,2.7443574590650224,4.8197223947744785,3.8933105915430795,0,3.7821883516378927,0,2.0633366428693614,0,0,3.9933187434161037,0,0,2.897414313628124,0,3.2525383115512154,0,4.2444988790576925,2.7443574590650224,2.563842116638037,2.0633366428693614,3.7216305393241154,0,2.897414313628124,2.0633366428693614,2.897414313628124,3.3475891721628552,3.2525383115512154,2.0633366428693614,1.0728663085565417,0,0,3.8392907681539947,2.897414313628124,0,2.3439983703976224,0,2.0633366428693614,3.0302338499844006,2.3439983703976224,0,2.3439983703976224,0,0,3.1475279608406073,2.3439983703976224,0,0,0,2.563842116638037,2.0633366428693614,0,2.3439983703976224,2.563842116638037,1.0728663085565417,0,0,2.563842116638037,0,0,0,2.0633366428693614,1.677161234558251,0,0,2.563842116638037,1.0728663085565417,3.514292208271244,3.1475279608406073,2.563842116638037,0,1.677161234558251,3.2525383115512154,0,1.0728663085565417,0,0,1.677161234558251,3.0302338499844006,1.0728663085565417,1.0728663085565417,0,0,0,1.677161234558251,2.0633366428693614,0,0,2.0633366428693614,0,1.677161234558251,1.0728663085565417
DD119,9.81738789003055,4.018881854653769,7.405157723971668,6.906513151454738,7.138815227706231,2.9651672283454884,0,7.615275505388881,0,6.363706447973633,7.0011625836450735,6.303602903088229,0,6.780219714196847,0,5.301929984130582,6.372005201923109,5.057492295304289,0,0,2.4992730873596187,7.07542776057235,0,6.700177230577358,4.596738328553029,2.4992730873596187,5.711389236719338,0,4.546738605014263,7.390342649307576,2.000156454378736,0,5.226898816822226,5.893707449731328,3.449024177800969,4.689811476369854,6.455221060287781,1.0218174686629335,4.64435713783864,4.667342501368808,4.250563645778274,5.939317298423713,0,5.43696039372796,1.6164533610749816,6.9161517611523955,4.466715407868766,0,3.369156551882319,0,0,1.6164533610749816,5.145778351894004,4.62083109534871,3.369156551882319,3.449024177800969,5.488251840916036,2.4992730873596187,3.6563205537893406,2.832446244222542,4.9435583931190035,4.3172296460127955,3.8279768654861956,6.466563281444614,3.369156551882319,3.187355215834043,3.282370012902994,0,5.527471264092472,0,1.0218174686629335,4.348967402938499,4.409572966157781,2.4992730873596187,4.8149559237347646,5.026242361902903,6.135342671215788,3.082393512022271,0,0,4.853417337480785,0,2.832446244222542,2.4992730873596187,6.108816172265563,4.379729099425241,0,5.3604234505387245,5.371722512415164,4.8149559237347646,0,3.187355215834043,0,4.3172296460127955,4.494107349277341,1.6164533610749816,0,3.082393512022271,0,0,2.2798786543453198,4.3172296460127955,0,0,3.449024177800969,0,0,2.000156454378736,2.2798786543453198,2.679540359223568,3.522993162523697,0,1.0218174686629335,4.061415118148871,3.449024177800969,0,0,3.7739636546432838,3.187355215834043,1.0218174686629335,0,0,1.0218174686629335,1.0218174686629335,1.0218174686629335,0,3.449024177800969,3.282370012902994,0,0,3.282370012902994,4.409572966157781,1.0218174686629335,0,2.9651672283454884,0,0,3.082393512022271,2.9651672283454884,2.4992730873596187,3.974460114862994,2.4992730873596187,0,2.000156454378736,1.0218174686629335,0,0,3.187355215834043,3.449024177800969,3.187355215834043,1.0218174686629335,2.4992730873596187,0,1.0218174686629335,0,1.0218174686629335,2.679540359223568,0,3.8792240397223545,2.679540359223568,2.2798786543453198,0,1.6164533610749816,3.369156551882319,0,0,2.2798786543453198,3.8279768654861956,1.6164533610749816,2.9651672283454884,2.4992730873596187,0,3.082393512022271,1.0218174686629335,2.4992730873596187,0,2.4992730873596187,3.282370012902994,1.0218174686629335,0,2.4992730873596187,0,0,2.832446244222542,2.000156454378736,2.832446244222542,1.6164533610749816,0,0,2.000156454378736,0
DD12,9.680729721189431,0,7.825712759784625,7.239705810154168,7.961245671980776,0,0,0,4.267885886238773,7.408604199032294,7.721637691794072,7.0065122289164,0,7.459965022852654,0,6.440310861845941,5.0066910624022984,6.846960088906717,5.669499995773808,5.092450823226423,6.33138589994937,2.8845228095463997,0,1.9221975615894225,5.7717766435662465,0,6.0646492334891375,7.310723229220115,4.098066267439882,5.71461940425526,3.2015068493633767,2.751943024253898,6.244375124921329,0,4.753271730564001,5.267888333287778,0,0,5.158695526051564,4.991654552725085,5.312837436827164,5.653996184003015,0,6.240036756166144,2.419340557192586,5.851817916581293,5.145792985286455,0,0,0,5.158695526051564,4.465647487180937,6.846960088906717,4.465647487180937,0,4.385627724770539,4.236150055150796,0,5.345271187278602,5.0066910624022984,5.407143941878954,4.8795488578735515,3.3680908797062443,0,0.9603637766400783,3.1065437906941136,0,2.419340557192586,2.8845228095463997,0,3.8469318015792,5.0066910624022984,0,3.575327026488996,2.8845228095463997,4.991654552725085,4.169488520856222,0,1.9221975615894225,0,0,1.5419611632578631,1.9221975615894225,4.912881552451923,0,5.11947750994237,6.411428139154491,2.419340557192586,0,6.299125248797294,2.419340557192586,2.419340557192586,0,3.937827813497151,0,4.0603475497293395,2.419340557192586,2.419340557192586,3.0016518564287016,0,1.9221975615894225,3.0016518564287016,3.746949248963355,0,3.746949248963355,0,0,0,0,0,0,0,2.419340557192586,0,3.5108964693043285,3.575327026488996,2.2005867576714597,3.3680908797062443,3.3680908797062443,3.635862143929161,3.442035466853147,0,3.798188313356418,2.8845228095463997,2.5992532426600374,0,3.635862143929161,3.2015068493633767,0,0,0,0,3.692945533726662,0,2.5992532426600374,0,1.9221975615894225,0,2.5992532426600374,2.751943024253898,2.2005867576714597,1.5419611632578631,0,0,0,0.9603637766400783,0,2.8845228095463997,0,2.419340557192586,0,1.9221975615894225,2.419340557192586,0,0,0,0,0,0,0,0,0,1.9221975615894225,0,2.419340557192586,1.5419611632578631,3.5108964693043285,2.8845228095463997,1.9221975615894225,0.9603637766400783,0,3.1065437906941136,0,0.9603637766400783,1.9221975615894225,0,0,0,0,1.5419611632578631,0,0.9603637766400783,0,0,0,0,2.2005867576714597,1.5419611632578631,0,0,0
DD120,4.378854011186915,9.986885677713703,5.144198622548594,0,7.416051064296678,9.747938462522747,0,7.430337011352386,0,6.888297056288224,0,0,0,1.4406581328553727,1.4406581328553727,0,5.6734357282584424,1.4406581328553727,3.6861781569420087,5.926266383465951,5.54186292442555,0,4.6411540791103985,2.0914824057427213,0,7.726845109131535,0,0,6.661080777695585,0,0,0,3.9482859240352877,0,4.091294198439206,2.7731681988411885,0,0,0,5.167186611778637,0,3.176467097650398,0,0,4.474136903780483,3.9482859240352877,5.645656838658525,0,5.460519998670624,0,0,3.580964915322962,0,4.427629558222117,4.784231763475493,4.848761820801684,4.378854011186915,9.104313105651814,3.580964915322962,5.274810982510444,0,3.781379328733598,5.046567490194216,6.904426405214425,3.580964915322962,2.4884954269195427,0,0,3.463387663695151,0,0,4.273530372225521,6.380179626849681,1.4406581328553727,1.4406581328553727,0,4.427629558222117,2.7731681988411885,0,0,0,0,2.7731681988411885,4.518577612295143,4.022342664114144,2.9949096501519077,4.909379427855472,4.022342664114144,0,3.781379328733598,0,4.966531963142405,0,0,2.9949096501519077,2.7731681988411885,0,2.7731681988411885,0,0,0,0,1.4406581328553727,0,0,1.4406581328553727,0,3.463387663695151,1.4406581328553727,0,3.176467097650398,0,2.9949096501519077,3.463387663695151,0,3.781379328733598,3.330156196794379,1.4406581328553727,0,0,3.176467097650398,0,0,1.4406581328553727,0,3.176467097650398,0,3.463387663695151,0,0,0,0,0,0,0,0,0,2.9949096501519077,0,0,0,1.4406581328553727,0,0,0,0,3.176467097650398,0,0,0,0,0,3.580964915322962,0,2.4884954269195427,0,0,0,2.4884954269195427,0,0,0,0,2.0914824057427213,3.6861781569420087,0,0,0,0,2.7731681988411885,0,0,2.4884954269195427,0,0,0,1.4406581328553727,0,2.4884954269195427,1.4406581328553727,0,0,2.0914824057427213,1.4406581328553727,0,0,0,0,1.4406581328553727,0,0
DD121,6.767777061128755,0.640852638219367,6.7740663734981,0,5.1197835573025685,0,5.299358353642815,5.060699122653125,6.855313849817275,7.5161519727418575,5.62400751424703,3.261635698633785,8.640790508489227,0,2.1219419771240875,4.490239903885771,7.226478100221596,4.659621891197459,0.640852638219367,7.608064206237039,4.6062860068295945,0,5.5197495256825375,0.640852638219367,6.307194654573675,0,0,0,4.520537853381997,0,5.775321927649891,4.697836504531301,0,0,3.1507752702376397,0,0.640852638219367,4.286207969950226,4.227962448481509,0,0,6.446955786410698,3.407866228295849,0,2.1219419771240875,0,4.286207969950226,0,0,4.053697749897413,0,4.207768506800663,2.80430632229956,4.535349481545485,0,3.7502669301270837,0,0,5.060699122653125,5.5252288164664005,0,0,0,0,4.535349481545485,2.272317813862895,0,3.0261322847688223,5.094887829745273,5.536098147215726,5.38465202145538,5.758154460412554,0,2.1219419771240875,2.6235881285634997,1.12116033656816,0,3.090386476966946,0,5.111553651135253,5.235736043167277,3.6122923700494876,4.0049384585120285,3.7502669301270837,0,0,0,0,0,0,0,0,4.0296150704331835,0,0,2.7179885514230606,0,2.403376280969866,3.7502669301270837,0,3.9270329421194576,1.4687888586305426,0,2.51945328351564,2.272317813862895,0,0,0,3.8715086999780453,3.407866228295849,0,0,0,0,0,3.8715086999780453,0,3.0261322847688223,0,0,0.640852638219367,0,1.9457890304863807,0,0,3.090386476966946,0,0,4.144619417264008,3.535452433594867,0,0,2.7179885514230606,4.077214400072344,0,3.3614529827170694,2.403376280969866,0,0,0.640852638219367,0,1.12116033656816,0,2.51945328351564,2.6235881285634997,3.0261322847688223,0,0,0,0,0,0,0,0,0,0,0,1.12116033656816,3.717514551324058,0,0.640852638219367,0,0.640852638219367,0,0,2.403376280969866,0,0,0,0,0,0,1.733715227836967,2.1219419771240875,0,1.733715227836967,0,3.1507752702376397,2.80430632229956,0.640852638219367,0,0,1.12116033656816,0,0,0,2.403376280969866,2.1219419771240875,0,0,0
DD122,4.561433399669862,9.937484108019062,5.611159749335147,3.463693005463656,7.528069278254746,9.188628622970583,0,6.878095041473236,3.714620206517756,6.887440884241636,0,0,0,0,0,0,5.301016314291585,3.463693005463656,4.28957853792523,5.750918430799479,6.91043035566499,0,4.735754657561707,1.5617978017593257,0,7.764844869267945,0,0,7.217245926531556,2.906091550942907,0,0,4.982584727648114,0,4.28957853792523,2.2217728104754375,0,0,3.128159862029695,5.013353580566082,0,3.128159862029695,0,0,6.4796487991389125,5.254498723106628,5.278027966014762,0,7.100298803821337,0,0,3.714620206517756,0,4.28957853792523,4.461374124043252,3.9150947166543006,5.230402518932238,3.714620206517756,3.714620206517756,3.8198679787661582,0,1.5617978017593257,4.407322125363793,7.324944738772575,3.714620206517756,2.2217728104754375,0,0,3.309895882697998,0,0,3.463693005463656,5.366971209144897,0,4.156104675449365,0,3.9150947166543006,0,0,0,0,0,3.309895882697998,3.8198679787661582,4.002042615239391,3.9150947166543006,6.141779255143505,4.982584727648114,0,4.2250659108446476,0,4.28957853792523,4.28957853792523,0,0,3.8198679787661582,0,2.906091550942907,0,0,1.5617978017593257,0,0,0,0,0,2.906091550942907,3.5969947252470185,2.2217728104754375,0,3.128159862029695,0,3.9150947166543006,2.906091550942907,0,4.5126544210795,0,2.2217728104754375,0,0,2.906091550942907,0,0,0,0,3.309895882697998,0,3.8198679787661582,0,0,3.463693005463656,0,0,0,0,0,0,3.714620206517756,0,0,3.309895882697998,0,0,0,2.2217728104754375,0,3.128159862029695,0,0,0,0,0,2.2217728104754375,0,3.9150947166543006,0,0,0,1.5617978017593257,0,0,0,0,2.2217728104754375,3.128159862029695,0,0,0,0,0,3.128159862029695,0,3.128159862029695,0,0,0,0,0,0,0,2.906091550942907,0,0,0,0,1.5617978017593257,0,0,2.2217728104754375,0,0
DD123,8.766306656316392,0,7.752407053394613,0,6.340473186836066,0,0,7.822664922982629,8.087974631616119,0,7.983116776844022,6.959510187087092,2.6943898425977246,0,3.097319368324051,0,5.462418563552365,0,5.363982408593062,5.087745201847911,7.638571957955007,2.0146128624114703,6.415507939418858,0,6.959510187087092,0,7.848867287185213,6.123803836794861,6.259348189833155,5.430671045591288,2.0146128624114703,2.0146128624114703,5.5520277679216505,0,4.941154705829636,5.757874742702521,0,0,4.887093316301196,4.561723096695154,0,5.363982408593062,0,5.660238423504888,6.485303352648452,7.3579572272745954,4.076394169688491,9.55830640573448,0,0,5.25478846754636,4.887093316301196,5.39788252310916,4.299434079431767,4.299434079431767,2.0146128624114703,4.076394169688491,0,0,4.076394169688491,4.561723096695154,2.6943898425977246,0,5.92849737670715,0,3.606839282014634,2.6943898425977246,0,2.0146128624114703,0,2.6943898425977246,0,0,2.0146128624114703,4.481699323592869,4.076394169688491,4.561723096695154,3.3841094184423106,0,6.916646563362822,0,0,3.097319368324051,0,4.076394169688491,4.561723096695154,4.394712275166164,0,2.0146128624114703,0,0,3.3841094184423106,2.0146128624114703,2.6943898425977246,3.3841094184423106,3.097319368324051,3.942950882311877,0,0,2.0146128624114703,2.0146128624114703,3.097319368324051,3.3841094184423106,0,4.887093316301196,0,0,0,2.0146128624114703,0,0,0,3.3841094184423106,0,0,0,0,0,2.0146128624114703,2.0146128624114703,4.481699323592869,0,0,3.097319368324051,0,0,3.7889359042767308,3.097319368324051,2.0146128624114703,2.6943898425977246,0,0,3.3841094184423106,2.0146128624114703,2.6943898425977246,0,0,2.0146128624114703,2.0146128624114703,0,2.6943898425977246,0,3.097319368324051,0,0,0,0,0,0,0,0,2.0146128624114703,3.606839282014634,0,2.6943898425977246,2.0146128624114703,2.0146128624114703,0,0,0,0,0,0,0,2.0146128624114703,0,2.6943898425977246,0,2.0146128624114703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6943898425977246,0,2.0146128624114703,0,0,2.0146128624114703,0,0
DD125,9.419242250216483,0,7.386365773319276,6.777726185181843,7.540784339874958,0,0,7.581734921317072,0,7.068850029379337,6.243646176564654,8.157098888643597,0,6.537191692450898,1.8272084180081096,7.266939841233715,7.048015973305432,5.398323874555205,7.371242623535796,0,4.914560316514725,2.902619712402239,0,7.081654283305955,5.878536423412985,0,0,0,6.824872846897385,0,3.6734381332881356,4.718841545783431,4.199111711103255,5.682566536487479,5.629645429335357,5.618716643586542,0,1.2024553096095274,4.604451675481536,0,6.365342296151907,0,0,5.297523747247325,6.118484107187044,5.425351469891658,0,5.799201028212551,6.317333375163081,0,0,4.199111711103255,0,4.475269470847047,0,3.7474573535119604,0,0,4.914560316514725,3.880858503061703,4.914560316514725,0,0,0,2.5008870516019646,2.5008870516019646,3.998552215089212,0,0,0,0,5.3273752591665735,0,0,4.152613654624758,4.892089936526737,0,0,2.218361498147561,0,0,0,0,0,3.998552215089212,3.188985516868688,0,3.188985516868688,0,0,1.2024553096095274,0,0,4.243544314825316,0,2.5008870516019646,0,0,0,0,3.9414345298286846,0,4.052584963876875,0,3.306412477984922,0,4.103848823396829,0,1.2024553096095274,0,0,0,0,3.880858503061703,2.902619712402239,4.326894269912187,5.672203992221961,0,0,0,5.09686541653634,0,2.5008870516019646,0,0,0,2.7216167339093142,3.306412477984922,0,0,2.218361498147561,0,2.218361498147561,0,2.218361498147561,2.218361498147561,0,0,2.218361498147561,0,0,1.2024553096095274,0,0,0,0,3.188985516868688,2.902619712402239,2.5008870516019646,3.055972808404784,0,0,0,0,0,3.306412477984922,2.218361498147561,0,0,3.411518062286989,2.218361498147561,0,1.2024553096095274,1.2024553096095274,0,0,0,0,1.2024553096095274,0,0,0,0,0,0,0,1.2024553096095274,0,0,0,2.902619712402239,0,3.306412477984922,1.8272084180081096,2.218361498147561,0,0,1.8272084180081096,0,1.2024553096095274,0
